id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6540,15689344.0,K?,639.0,France,Male,28.0,2.0,0.0,2.0,1.0,1.0,140730.08,0.0
6541,15742408.0,Ch'iu,695.0,France,Male,37.0,10.0,0.0,1.0,0.0,1.0,184514.01,0.0
6542,15707962.0,Manna,526.0,Germany,Female,45.0,6.0,121431.55,1.0,1.0,0.0,63687.06,1.0
6543,15702566.0,Ma,622.0,Spain,Female,33.0,5.0,0.0,1.0,1.0,0.0,168544.84,1.0
6544,15690796.0,Udinese,602.0,France,Female,26.0,4.0,0.0,1.0,1.0,0.0,151146.67,0.0
6545,15678720.0,L?,789.0,France,Male,40.0,8.0,0.0,2.0,1.0,1.0,103914.4,0.0
6546,15658589.0,H?,577.0,France,Female,42.0,3.0,0.0,2.0,1.0,0.0,79476.63,0.0
6547,15654574.0,Chikezie,644.0,Spain,Male,50.0,6.0,0.0,2.0,1.0,1.0,111241.37,0.0
6548,15759021.0,Toscani,716.0,Spain,Female,33.0,7.0,0.0,1.0,0.0,1.0,183487.98,0.0
6549,15619016.0,Chukwubuikem,691.0,France,Male,30.0,7.0,0.0,2.0,1.0,1.0,101667.0,0.0
6550,15755798.0,Ch'eng,733.0,France,Female,28.0,2.0,0.0,2.0,0.0,1.0,75632.78,0.0
6551,15646936.0,Chin,669.0,France,Male,44.0,8.0,0.0,2.0,1.0,0.0,63795.8,0.0
6552,15732963.0,Lucchese,577.0,France,Female,36.0,3.0,0.0,2.0,1.0,0.0,175743.92,0.0
6553,15704763.0,Chiang,494.0,Germany,Female,34.0,2.0,104763.41,2.0,1.0,0.0,126381.6,0.0
6554,15607314.0,Onyemauchechukwu,728.0,France,Female,40.0,1.0,132446.08,1.0,1.0,0.0,79633.38,1.0
6555,15687903.0,Iloerika,554.0,France,Male,44.0,8.0,0.0,2.0,1.0,0.0,105887.04,0.0
6556,15602734.0,Milani,439.0,Germany,Female,58.0,3.0,79861.74,1.0,1.0,0.0,79866.73,1.0
6557,15754796.0,Chiazagomekpele,667.0,Spain,Male,30.0,10.0,0.0,1.0,1.0,1.0,111190.53,0.0
6558,15667085.0,P'an,516.0,Spain,Female,31.0,7.0,0.0,1.0,1.0,1.0,135630.32,1.0
6559,15664555.0,Walker,540.0,Germany,Male,32.0,7.0,131834.76,1.0,1.0,1.0,176713.47,1.0
6560,15683522.0,Chin,628.0,Spain,Female,43.0,5.0,0.0,2.0,1.0,1.0,71856.4,0.0
6561,15728669.0,Tien,543.0,Germany,Male,39.0,7.0,128843.67,2.0,0.0,0.0,79495.01,0.0
6562,15771222.0,H?,574.0,Germany,Female,25.0,6.0,114822.64,2.0,0.0,1.0,149575.59,0.0
6563,15623210.0,Tsao,643.0,France,Male,21.0,1.0,0.0,1.0,1.0,1.0,96985.58,0.0
6564,15573851.0,Chia,730.0,France,Female,38.0,5.0,0.0,2.0,1.0,1.0,67788.49,0.0
6565,15771270.0,Ponomaryov,719.0,France,Male,34.0,0.0,0.0,1.0,1.0,0.0,175544.02,0.0
6566,15692664.0,Johnson,732.0,Spain,Male,38.0,2.0,0.0,2.0,1.0,0.0,131778.58,0.0
6567,15655574.0,T'ang,659.0,France,Male,34.0,4.0,0.0,2.0,1.0,1.0,166677.35,0.0
6568,15687626.0,Nock,572.0,Spain,Male,33.0,2.0,0.0,2.0,0.0,0.0,82438.13,0.0
6569,15704844.0,Udinese,637.0,Germany,Male,38.0,3.0,144837.79,1.0,1.0,0.0,25887.89,1.0
6570,15585928.0,Nwabugwu,758.0,France,Male,60.0,9.0,0.0,1.0,0.0,1.0,56562.57,1.0
6571,15726589.0,Aksyonova,749.0,France,Male,35.0,8.0,0.0,2.0,1.0,1.0,88751.45,0.0
6572,15747534.0,Uchenna,729.0,France,Male,43.0,2.0,123936.54,1.0,1.0,1.0,164061.6,0.0
6573,15589475.0,Chien,667.0,Germany,Male,34.0,3.0,100337.96,2.0,1.0,0.0,184748.23,0.0
6574,15682930.0,Onyemauchechukwu,632.0,Spain,Female,25.0,5.0,0.0,2.0,1.0,1.0,12761.16,0.0
6575,15654060.0,Ch'in,632.0,France,Female,49.0,4.0,0.0,1.0,1.0,1.0,125870.5,1.0
6576,15794868.0,Chimaobim,576.0,France,Female,40.0,7.0,0.0,2.0,1.0,0.0,164864.66,0.0
6577,15572073.0,Liao,653.0,Spain,Male,41.0,2.0,0.0,2.0,1.0,0.0,145562.4,0.0
6578,15684908.0,Sagese,709.0,Germany,Female,51.0,4.0,134896.05,1.0,1.0,0.0,151871.84,0.0
6579,15655192.0,Efremov,629.0,Spain,Male,44.0,8.0,0.0,2.0,0.0,0.0,175749.36,0.0
6580,15794236.0,Hsing,686.0,France,Male,44.0,7.0,0.0,2.0,1.0,0.0,170968.99,0.0
6581,15586039.0,P'an,704.0,France,Female,39.0,4.0,0.0,2.0,1.0,1.0,165574.54,0.0
6582,15586674.0,Ndubuagha,707.0,France,Male,39.0,9.0,108632.48,2.0,1.0,0.0,80552.11,0.0
6583,15628059.0,Yobanna,516.0,France,Female,32.0,8.0,0.0,2.0,1.0,1.0,51637.67,0.0
6584,15791769.0,Estep,574.0,Germany,Male,36.0,6.0,84474.58,1.0,1.0,0.0,118974.77,0.0
6585,15583371.0,Obidimkpa,732.0,Spain,Female,24.0,4.0,102800.65,1.0,0.0,1.0,172576.56,1.0
6586,15798834.0,White,724.0,Spain,Male,31.0,9.0,140549.6,2.0,1.0,1.0,142514.66,0.0
6587,15761374.0,Tung,751.0,France,Female,30.0,5.0,112687.69,1.0,0.0,1.0,74835.65,0.0
6588,15697567.0,Iweobiegbunam,485.0,Germany,Male,37.0,1.0,108867.0,2.0,1.0,1.0,91068.46,0.0
6589,15585823.0,De Salis,718.0,Spain,Male,39.0,5.0,0.0,2.0,1.0,1.0,162830.65,0.0
6590,15582797.0,Tuan,850.0,Spain,Male,39.0,2.0,101506.66,1.0,1.0,1.0,165614.4,0.0
6591,15616152.0,H?,745.0,France,Male,28.0,3.0,0.0,2.0,1.0,0.0,164844.37,0.0
6592,15693902.0,Tung,535.0,France,Male,49.0,1.0,139914.7,1.0,1.0,0.0,103381.47,1.0
6593,15807595.0,Aksyonova,628.0,France,Female,32.0,2.0,0.0,2.0,0.0,0.0,180439.75,0.0
6594,15784844.0,Trevisano,669.0,France,Male,39.0,1.0,72549.0,1.0,1.0,0.0,153036.97,0.0
6595,15744368.0,Ch'iu,473.0,France,Female,33.0,10.0,0.0,2.0,1.0,1.0,131389.39,0.0
6596,15600110.0,Chienezie,671.0,France,Female,30.0,7.0,0.0,1.0,1.0,0.0,110510.28,0.0
6597,15648858.0,Ts'ai,793.0,France,Male,44.0,3.0,99340.83,1.0,1.0,1.0,67944.09,0.0
6598,15746420.0,Okwudilichukwu,735.0,Germany,Male,40.0,7.0,117899.95,1.0,1.0,1.0,58972.59,0.0
6599,15694566.0,Ku,583.0,France,Female,50.0,0.0,0.0,1.0,1.0,0.0,160589.18,1.0
6600,15668767.0,Pirozzi,741.0,France,Female,42.0,7.0,0.0,2.0,1.0,0.0,131283.6,0.0
6601,15617348.0,Aksenov,590.0,Spain,Male,33.0,2.0,160903.2,1.0,0.0,1.0,83087.13,0.0
6602,15699284.0,Ch'ien,549.0,France,Female,36.0,3.0,0.0,2.0,1.0,1.0,178252.73,0.0
6603,15590327.0,Hsia,521.0,France,Male,42.0,4.0,0.0,2.0,1.0,1.0,171457.06,0.0
6604,15771742.0,Nnachetam,703.0,Spain,Female,28.0,4.0,0.0,1.0,1.0,0.0,47880.71,0.0
6605,15652667.0,Trevisani,568.0,France,Male,32.0,9.0,153639.11,1.0,0.0,1.0,66977.68,0.0
6606,15759038.0,Hsing,516.0,France,Male,41.0,3.0,0.0,2.0,1.0,1.0,136859.54,0.0
6607,15692991.0,K'ung,597.0,France,Female,24.0,5.0,0.0,2.0,1.0,0.0,166650.32,0.0
6608,15605068.0,Ch'ien,611.0,Spain,Male,56.0,7.0,0.0,1.0,1.0,1.0,158610.89,1.0
6609,15743040.0,Chinomso,574.0,France,Female,34.0,1.0,0.0,2.0,1.0,1.0,132870.15,0.0
6610,15723488.0,White,531.0,France,Male,39.0,2.0,0.0,2.0,1.0,0.0,14073.11,0.0
6611,15701265.0,Onyekachi,592.0,France,Male,24.0,4.0,0.0,2.0,1.0,0.0,180197.74,0.0
6612,15665766.0,Ts'ai,521.0,Spain,Male,40.0,2.0,0.0,2.0,0.0,1.0,143301.49,0.0
6613,15793881.0,Mazzanti,794.0,France,Female,46.0,5.0,0.0,1.0,1.0,1.0,8814.69,0.0
6614,15787071.0,K'ung,751.0,Germany,Female,50.0,4.0,125510.82,1.0,1.0,1.0,64872.33,0.0
6615,15676571.0,Nwachinemelu,595.0,France,Female,30.0,3.0,0.0,2.0,1.0,0.0,81292.33,0.0
6616,15734008.0,Chukwudi,699.0,France,Male,45.0,4.0,0.0,2.0,1.0,1.0,179908.71,0.0
6617,15607065.0,Nnaife,561.0,France,Male,31.0,2.0,0.0,2.0,1.0,1.0,166586.99,0.0
6618,15658768.0,Chibuzo,714.0,France,Female,33.0,2.0,83074.0,1.0,1.0,1.0,187632.22,0.0
6619,15802486.0,Onwumelu,731.0,France,Male,32.0,6.0,0.0,2.0,1.0,0.0,94875.09,0.0
6620,15659694.0,Chidi,775.0,France,Male,47.0,1.0,0.0,2.0,1.0,1.0,189392.66,0.0
6621,15627395.0,Pagnotto,623.0,France,Female,29.0,10.0,0.0,2.0,1.0,1.0,49361.84,0.0
6622,15585865.0,Okwudilichukwu,815.0,Germany,Male,44.0,3.0,146766.72,2.0,1.0,1.0,151871.84,0.0
6623,15690772.0,Nkemjika,652.0,Spain,Female,36.0,7.0,0.0,2.0,1.0,0.0,180622.02,0.0
6624,15709016.0,Chia,753.0,Germany,Male,43.0,8.0,100194.44,1.0,0.0,1.0,172576.43,1.0
6625,15583076.0,Chidumaga,686.0,France,Male,44.0,10.0,0.0,2.0,1.0,1.0,152417.79,0.0
6626,15581332.0,Ch'iu,637.0,Spain,Male,42.0,9.0,0.0,2.0,1.0,0.0,122925.4,0.0
6627,15636700.0,Chinweike,707.0,France,Female,29.0,9.0,0.0,2.0,1.0,0.0,115217.97,0.0
6628,15679760.0,Lo,718.0,France,Male,29.0,7.0,0.0,2.0,1.0,1.0,97616.29,0.0
6629,15624170.0,Chiang,756.0,Germany,Female,37.0,3.0,109876.82,1.0,1.0,1.0,161653.5,1.0
6630,15660200.0,Li Fonti,597.0,France,Female,40.0,9.0,0.0,1.0,1.0,1.0,138759.15,1.0
6631,15607176.0,Nwankwo,544.0,France,Female,42.0,5.0,0.0,1.0,1.0,0.0,167984.72,0.0
6632,15603594.0,Chidiegwu,534.0,Spain,Male,56.0,8.0,0.0,2.0,1.0,0.0,62367.67,1.0
6633,15668853.0,Y?,652.0,France,Male,28.0,3.0,0.0,1.0,1.0,0.0,87941.85,0.0
6634,15592877.0,Chidubem,605.0,France,Female,31.0,7.0,0.0,2.0,0.0,0.0,173899.42,0.0
6635,15569878.0,L?,588.0,France,Male,32.0,10.0,0.0,2.0,1.0,1.0,151902.78,0.0
6636,15596979.0,Ch'iu,633.0,France,Male,45.0,5.0,88980.32,1.0,0.0,1.0,51636.7,0.0
6637,15693771.0,Chidubem,589.0,France,Female,41.0,3.0,122021.92,1.0,1.0,1.0,137260.81,0.0
6638,15763625.0,Ting,676.0,Germany,Male,34.0,3.0,119782.73,2.0,1.0,0.0,131736.23,0.0
6639,15737404.0,Lai,573.0,France,Female,47.0,9.0,103821.49,1.0,0.0,0.0,70810.6,1.0
6640,15726250.0,Manna,726.0,France,Male,34.0,8.0,135070.58,2.0,1.0,1.0,142911.99,0.0
6641,15649086.0,Hs?eh,558.0,Germany,Male,41.0,4.0,123374.46,1.0,1.0,1.0,88604.89,0.0
6642,15679760.0,Ch'en,684.0,Spain,Male,45.0,4.0,0.0,2.0,0.0,0.0,71179.31,0.0
6643,15803526.0,Onyemauchechukwu,651.0,Germany,Female,31.0,7.0,161807.18,1.0,1.0,1.0,163830.64,0.0
6644,15627377.0,Chukwukadibia,833.0,France,Male,40.0,9.0,0.0,2.0,0.0,0.0,176882.08,0.0
6645,15653952.0,Mackay,630.0,France,Female,48.0,1.0,0.0,2.0,0.0,1.0,164017.89,1.0
6646,15724663.0,Chien,737.0,France,Female,37.0,7.0,0.0,2.0,0.0,0.0,170980.86,0.0
6647,15795954.0,H?,766.0,France,Female,24.0,5.0,0.0,2.0,1.0,1.0,125646.82,0.0
6648,15809777.0,Ch'ang,729.0,France,Male,60.0,9.0,126732.85,2.0,1.0,1.0,167931.81,0.0
6649,15601848.0,Calabrese,738.0,Spain,Male,33.0,8.0,0.0,2.0,1.0,1.0,72350.47,0.0
6650,15758031.0,Uvarova,724.0,France,Female,22.0,3.0,0.0,2.0,0.0,1.0,124592.84,0.0
6651,15640260.0,Chinedum,709.0,France,Male,33.0,1.0,0.0,2.0,1.0,1.0,109895.16,0.0
6652,15634896.0,Hsieh,637.0,France,Male,22.0,3.0,0.0,2.0,1.0,1.0,129964.94,0.0
6653,15779915.0,Chinwenma,591.0,Germany,Female,57.0,4.0,111634.34,1.0,1.0,0.0,153727.32,1.0
6654,15578515.0,Ritchie,684.0,Spain,Male,47.0,7.0,0.0,2.0,0.0,0.0,88852.06,0.0
6655,15747677.0,Hs?,651.0,Spain,Male,40.0,6.0,161766.87,1.0,1.0,1.0,179451.52,0.0
6656,15716164.0,Ch'iu,686.0,France,Male,43.0,2.0,0.0,2.0,0.0,1.0,120511.03,0.0
6657,15691150.0,Ch'eng,559.0,Spain,Female,49.0,4.0,0.0,2.0,1.0,0.0,56636.28,0.0
6658,15724076.0,Zikoranachidimma,589.0,France,Male,33.0,2.0,0.0,2.0,1.0,0.0,52876.41,0.0
6659,15776629.0,Zetticci,629.0,France,Female,26.0,0.0,0.0,2.0,1.0,1.0,93832.33,0.0
6660,15660147.0,Efremov,762.0,Spain,Male,52.0,2.0,111063.85,1.0,0.0,1.0,145764.4,1.0
6661,15754569.0,Chidimma,652.0,France,Male,33.0,6.0,0.0,2.0,0.0,0.0,167921.35,0.0
6662,15581332.0,Ch'in,607.0,France,Female,34.0,7.0,0.0,2.0,1.0,0.0,162697.93,0.0
6663,15762799.0,Lai,619.0,France,Female,38.0,2.0,0.0,2.0,1.0,1.0,63687.06,0.0
6664,15687852.0,Udinese,707.0,France,Male,32.0,8.0,0.0,1.0,0.0,1.0,88724.49,1.0
6665,15666032.0,Fenton,752.0,France,Male,34.0,3.0,0.0,1.0,1.0,0.0,90537.47,0.0
6666,15746139.0,Yermakov,593.0,France,Male,31.0,7.0,0.0,2.0,1.0,0.0,74838.64,0.0
6667,15796834.0,Hs?,564.0,France,Male,34.0,0.0,128927.93,1.0,1.0,1.0,59645.85,0.0
6668,15721835.0,Hsieh,456.0,France,Female,39.0,8.0,0.0,1.0,1.0,0.0,132436.71,0.0
6669,15622985.0,Ch'en,834.0,France,Female,26.0,4.0,0.0,2.0,1.0,1.0,141446.01,0.0
6670,15790448.0,Buchi,624.0,Germany,Female,40.0,4.0,165969.26,1.0,1.0,0.0,9221.78,0.0
6671,15605375.0,Kao,703.0,Germany,Male,49.0,1.0,112609.91,2.0,1.0,1.0,152577.62,1.0
6672,15762414.0,Lombardo,637.0,Germany,Female,38.0,1.0,144751.81,1.0,1.0,1.0,83022.92,1.0
6673,15593555.0,Ts'ai,762.0,France,Male,40.0,3.0,0.0,1.0,1.0,1.0,183872.88,1.0
6674,15598162.0,Mazzanti,625.0,France,Male,29.0,8.0,0.0,2.0,1.0,0.0,54726.43,0.0
6675,15734478.0,Yermolayev,753.0,Germany,Male,22.0,6.0,150604.52,2.0,0.0,1.0,479.54,0.0
6676,15809777.0,Kao,569.0,France,Female,52.0,4.0,0.0,1.0,0.0,0.0,180862.26,1.0
6677,15571940.0,Nwankwo,641.0,Spain,Female,45.0,2.0,0.0,2.0,1.0,1.0,142513.5,0.0
6678,15710105.0,Chiu,725.0,France,Male,43.0,6.0,0.0,2.0,1.0,1.0,35608.88,0.0
6679,15745184.0,Ch'iu,612.0,Spain,Male,35.0,1.0,0.0,1.0,1.0,1.0,62402.38,0.0
6680,15650034.0,Shih,682.0,France,Female,32.0,9.0,0.0,2.0,1.0,1.0,172097.4,0.0
6681,15592300.0,Hs?,599.0,Spain,Female,42.0,2.0,0.0,2.0,0.0,0.0,86981.45,0.0
6682,15595440.0,T'ien,693.0,France,Male,47.0,8.0,127864.4,1.0,1.0,0.0,73329.08,0.0
6683,15731989.0,Shih,689.0,France,Male,71.0,1.0,0.0,2.0,1.0,1.0,88890.05,0.0
6684,15670103.0,Sorenson,651.0,Spain,Male,51.0,5.0,0.0,1.0,1.0,0.0,146652.01,1.0
6685,15572762.0,Ma,685.0,Germany,Male,29.0,2.0,178095.55,1.0,1.0,1.0,96498.14,0.0
6686,15806901.0,Milne,575.0,France,Male,39.0,4.0,0.0,2.0,1.0,1.0,95625.03,0.0
6687,15596552.0,Zetticci,702.0,Germany,Female,34.0,3.0,125921.37,1.0,1.0,1.0,133653.38,0.0
6688,15731117.0,Yefremova,581.0,France,Female,33.0,9.0,0.0,2.0,1.0,1.0,167023.95,0.0
6689,15583392.0,Doyne,559.0,France,Male,21.0,2.0,0.0,2.0,1.0,1.0,130541.1,0.0
6690,15709136.0,Onyeoruru,731.0,France,Male,37.0,9.0,0.0,1.0,1.0,0.0,683.37,0.0
6691,15790267.0,Chiganu,679.0,France,Female,37.0,4.0,141078.57,1.0,1.0,0.0,88890.06,0.0
6692,15734438.0,Chukwudi,474.0,France,Female,39.0,5.0,0.0,2.0,1.0,1.0,80552.11,0.0
6693,15750055.0,Brown,609.0,France,Male,35.0,2.0,136624.6,1.0,1.0,1.0,171768.76,0.0
6694,15655229.0,Oluchi,597.0,France,Female,25.0,9.0,93716.72,1.0,1.0,0.0,166440.32,0.0
6695,15782454.0,Trevisano,682.0,France,Male,41.0,3.0,106804.42,1.0,0.0,0.0,185555.63,1.0
6696,15592025.0,Babbage,633.0,France,Male,48.0,4.0,0.0,3.0,1.0,1.0,129964.94,1.0
6697,15742210.0,Lu,689.0,Spain,Male,37.0,2.0,0.0,2.0,1.0,0.0,86767.48,0.0
6698,15788126.0,Lo Duca,727.0,France,Female,32.0,8.0,0.0,2.0,1.0,1.0,60584.33,0.0
6699,15788068.0,Chu,727.0,Spain,Female,39.0,7.0,0.0,2.0,1.0,0.0,158268.84,0.0
6700,15724443.0,Ch'iu,756.0,Germany,Male,40.0,3.0,83870.07,2.0,0.0,0.0,175893.53,0.0
6701,15652469.0,Onyekachi,579.0,France,Male,44.0,6.0,157829.12,1.0,1.0,0.0,102260.16,1.0
6702,15592386.0,Brown,587.0,France,Male,34.0,6.0,109783.69,1.0,1.0,0.0,162820.6,0.0
6703,15667434.0,Lo Duca,642.0,France,Male,34.0,10.0,0.0,2.0,1.0,0.0,53353.37,0.0
6704,15602851.0,Ch'en,674.0,France,Female,36.0,4.0,0.0,2.0,0.0,1.0,145764.4,0.0
6705,15613772.0,Nnachetam,683.0,France,Male,40.0,8.0,0.0,2.0,0.0,1.0,56905.38,0.0
6706,15793071.0,Macrossan,756.0,France,Male,30.0,7.0,90537.16,1.0,1.0,1.0,102547.56,0.0
6707,15581286.0,Chinonyelum,678.0,France,Male,32.0,4.0,0.0,2.0,1.0,0.0,142331.85,0.0
6708,15584037.0,Tung,637.0,France,Male,41.0,1.0,0.0,2.0,1.0,0.0,120847.05,0.0
6709,15629002.0,Walker,548.0,France,Male,38.0,7.0,0.0,2.0,1.0,0.0,91673.6,0.0
6710,15674583.0,Smith,663.0,Germany,Female,56.0,3.0,123575.51,1.0,1.0,1.0,93524.22,1.0
6711,15651352.0,Tsou,669.0,Germany,Female,34.0,9.0,121513.31,2.0,1.0,0.0,57553.98,0.0
6712,15809509.0,Udegbulam,709.0,France,Female,35.0,3.0,125877.65,2.0,1.0,1.0,54359.02,0.0
6713,15774936.0,Hs?,633.0,Spain,Male,35.0,4.0,0.0,1.0,1.0,0.0,102908.91,0.0
6714,15774696.0,Fanucci,731.0,France,Male,39.0,9.0,0.0,2.0,1.0,1.0,161241.65,0.0
6715,15600583.0,Oguejiofor,731.0,Germany,Female,55.0,1.0,76914.21,1.0,1.0,0.0,172814.99,1.0
6716,15771059.0,Nwokeocha,635.0,France,Male,42.0,7.0,0.0,2.0,1.0,1.0,66469.2,0.0
6717,15711352.0,Hsieh,644.0,Germany,Male,42.0,1.0,103914.17,2.0,1.0,1.0,96832.82,0.0
6718,15781409.0,Ngozichukwuka,706.0,Germany,Male,38.0,4.0,95984.69,1.0,1.0,0.0,137519.62,0.0
6719,15654733.0,Trevisani,658.0,Germany,Female,33.0,2.0,116295.29,2.0,1.0,0.0,94738.54,0.0
6720,15582892.0,Onwuamaeze,721.0,Germany,Male,43.0,1.0,103033.83,2.0,1.0,0.0,187816.59,1.0
6721,15782311.0,Ch'iu,588.0,Spain,Male,48.0,8.0,87946.39,1.0,1.0,0.0,164768.82,1.0
6722,15595874.0,Chiganu,644.0,France,Female,31.0,9.0,0.0,2.0,1.0,0.0,199753.97,0.0
6723,15797736.0,Yegorova,769.0,France,Female,35.0,4.0,0.0,2.0,1.0,0.0,168034.9,0.0
6724,15791342.0,Chinwendu,735.0,France,Male,31.0,8.0,0.0,2.0,1.0,0.0,60584.33,0.0
6725,15656592.0,Yobachi,686.0,France,Male,33.0,9.0,0.0,1.0,1.0,1.0,193995.37,0.0
6726,15732266.0,Trevisani,703.0,France,Male,42.0,3.0,0.0,2.0,1.0,1.0,172930.28,0.0
6727,15705078.0,Yeh,667.0,Germany,Male,47.0,9.0,120165.3,1.0,1.0,0.0,177738.98,1.0
6728,15611157.0,Onyemauchechukwu,565.0,France,Male,28.0,1.0,102982.89,1.0,1.0,1.0,174729.3,0.0
6729,15797900.0,Hsieh,707.0,Germany,Male,27.0,3.0,114715.71,2.0,1.0,1.0,57962.41,0.0
6730,15598883.0,Trevisani,647.0,Germany,Male,26.0,9.0,114023.64,1.0,1.0,0.0,79450.61,0.0
6731,15751774.0,Kaur,629.0,France,Female,39.0,3.0,114959.12,1.0,1.0,1.0,58814.41,0.0
6732,15593795.0,Chiemenam,559.0,Germany,Female,35.0,9.0,104533.62,2.0,1.0,1.0,35786.76,0.0
6733,15677249.0,Ts'ai,689.0,France,Male,41.0,4.0,0.0,2.0,0.0,1.0,169291.7,0.0
6734,15663987.0,T'ien,621.0,France,Male,31.0,1.0,0.0,1.0,1.0,1.0,50783.1,0.0
6735,15787907.0,Chia,644.0,Germany,Female,35.0,1.0,125784.17,1.0,1.0,1.0,64831.36,0.0
6736,15660571.0,Iweobiegbunam,746.0,Spain,Male,37.0,4.0,0.0,2.0,1.0,1.0,80410.68,0.0
6737,15602034.0,Maclean,676.0,France,Male,46.0,2.0,0.0,2.0,1.0,0.0,94888.6,0.0
6738,15614643.0,Onochie,775.0,France,Female,32.0,0.0,131778.08,1.0,1.0,1.0,180769.55,0.0
6739,15584580.0,Efremov,622.0,France,Female,53.0,2.0,131762.94,1.0,1.0,0.0,128841.36,0.0
6740,15711889.0,Onyekachi,583.0,Germany,Male,40.0,7.0,132287.92,1.0,1.0,0.0,127825.25,0.0
6741,15777772.0,Cremonesi,645.0,France,Male,71.0,7.0,0.0,2.0,1.0,1.0,16081.62,0.0
6742,15722061.0,Ch'ang,636.0,Spain,Male,34.0,6.0,0.0,2.0,1.0,1.0,74845.64,0.0
6743,15582944.0,Brown,693.0,France,Female,33.0,7.0,0.0,2.0,1.0,1.0,127439.73,0.0
6744,15791114.0,Chidiebere,634.0,France,Male,25.0,4.0,0.0,2.0,1.0,0.0,169763.89,0.0
6745,15593834.0,Chidiebele,683.0,France,Female,39.0,4.0,0.0,1.0,1.0,0.0,77878.62,1.0
6746,15693817.0,Pisani,733.0,France,Female,35.0,7.0,0.0,1.0,1.0,0.0,115337.74,1.0
6747,15647259.0,Scott,611.0,France,Female,30.0,7.0,0.0,2.0,1.0,1.0,184524.74,0.0
6748,15764405.0,Ch'en,622.0,France,Male,39.0,0.0,0.0,1.0,1.0,0.0,161671.15,1.0
6749,15804075.0,Chizuoke,637.0,France,Female,48.0,7.0,0.0,1.0,1.0,0.0,184520.0,1.0
6750,15787772.0,Lucchesi,727.0,France,Female,42.0,3.0,99835.47,2.0,1.0,0.0,79458.12,1.0
6751,15719479.0,Hsing,774.0,Spain,Male,30.0,8.0,0.0,2.0,1.0,1.0,83342.73,0.0
6752,15791114.0,Scott,706.0,Germany,Male,39.0,7.0,131778.08,1.0,1.0,1.0,70618.0,0.0
6753,15658969.0,Milne,683.0,Germany,Female,25.0,3.0,103099.17,1.0,1.0,1.0,99097.36,0.0
6754,15684801.0,Ozioma,565.0,France,Female,39.0,3.0,119782.73,1.0,1.0,0.0,173586.63,0.0
6755,15572467.0,Nebechi,590.0,Germany,Male,42.0,2.0,118079.53,1.0,1.0,0.0,137936.72,1.0
6756,15665524.0,Tuan,565.0,France,Female,33.0,3.0,0.0,1.0,1.0,1.0,47848.56,1.0
6757,15693543.0,H?,733.0,Germany,Male,54.0,9.0,107818.63,1.0,1.0,1.0,157527.6,1.0
6758,15654870.0,Ch'in,637.0,France,Female,33.0,8.0,0.0,2.0,1.0,0.0,60905.51,0.0
6759,15760063.0,Ts'ui,667.0,Spain,Male,32.0,5.0,119035.35,1.0,1.0,1.0,138536.09,0.0
6760,15733491.0,O'Toole,643.0,Germany,Female,43.0,1.0,116880.53,1.0,1.0,0.0,105746.94,1.0
6761,15734762.0,T'ien,709.0,Spain,Female,39.0,6.0,0.0,2.0,0.0,1.0,181224.56,0.0
6762,15594576.0,Onuora,679.0,Germany,Female,34.0,8.0,111962.99,2.0,1.0,0.0,186418.85,0.0
6763,15650034.0,Ch'en,706.0,Germany,Male,39.0,3.0,121541.55,2.0,0.0,1.0,176743.51,0.0
6764,15792721.0,Maclean,682.0,France,Male,38.0,9.0,0.0,1.0,1.0,1.0,137985.69,0.0
6765,15772383.0,Onio,574.0,Germany,Female,38.0,8.0,71816.74,1.0,1.0,1.0,178067.33,0.0
6766,15641877.0,Hsueh,562.0,France,Female,38.0,3.0,0.0,1.0,1.0,0.0,82662.73,0.0
6767,15783030.0,Ch'ien,671.0,France,Female,34.0,6.0,0.0,2.0,1.0,1.0,156767.35,0.0
6768,15732299.0,Nnachetam,583.0,Germany,Male,38.0,9.0,122038.34,1.0,1.0,0.0,66795.78,1.0
6769,15572767.0,Fetherstonhaugh,653.0,France,Female,27.0,3.0,0.0,2.0,1.0,1.0,176984.34,0.0
6770,15795874.0,T'ien,625.0,Germany,Female,43.0,9.0,90920.75,1.0,1.0,1.0,132798.78,1.0
6771,15735203.0,Ts'ai,683.0,Germany,Female,29.0,2.0,172325.67,1.0,1.0,1.0,114957.22,0.0
6772,15726087.0,Chinedum,683.0,Spain,Male,31.0,8.0,0.0,2.0,1.0,1.0,146111.35,0.0
6773,15584899.0,Onyinyechukwuka,588.0,Spain,Male,38.0,5.0,0.0,2.0,0.0,1.0,71333.44,0.0
6774,15571942.0,Hsing,645.0,France,Female,34.0,7.0,0.0,1.0,0.0,0.0,49653.37,0.0
6775,15679024.0,Shih,687.0,France,Male,38.0,7.0,0.0,2.0,1.0,1.0,122964.18,0.0
6776,15582910.0,Hsiung,583.0,France,Female,34.0,8.0,0.0,2.0,0.0,0.0,100403.05,0.0
6777,15632882.0,Hsiung,633.0,France,Male,33.0,6.0,0.0,1.0,1.0,0.0,97633.93,0.0
6778,15604345.0,Baresi,685.0,France,Female,28.0,2.0,0.0,2.0,0.0,0.0,124095.69,0.0
